breadcrumbs,name,brand,listing_price,offer_price,discount,image,id,size,product_description,url
"Men,Designers,Kenzo,Shoes,Sneakers,Low-Top",,PXT leather sneakers, , ,60% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/09/P00882305_d4.jpg",Item number: P00882305,,"Upper: leather, fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: round toe,Made in Vietnam,Includes: shoe box, dust bag,Closure: lace-up,Item number: P00882305,True to size,Half sizes please take the next size down,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-pxt-leather-sneakers-white-p00882305
"Men,Designers,Sacai,Shoes,Sandals & slides",,Pockets slides, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6e/P00892652_d4.jpg",,,"Upper: fabric,Lining: fabric,Sole: rubber insole and sole,Toe shape: round open toe,Made in Japan,Includes: shoe box, dust bag,Item number: P00892652,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/sacai-pockets-slides-black-p00892652
"Men,Designers,Valentino Garavani,Shoes,Sneakers,Low-Top",,Low-top sneakers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b0/P00893259_d4.jpg",Closure: lace-up,,"Upper: fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: almond toe,Made in Italy,Includes: dust bags, shoe box, extra laces,Designer color name: Bianco-Bianco/Bianco/Bianco,Closure: lace-up,Item number: P00893259,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/valentino-garavani-low-top-sneakers-white-p00893259
"Men,Designers,Lemaire,Shoes,Sandals & slides",,Leather sandals, , ,40% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d3/P00883714_d4.jpg",,,"Upper: leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round open toe,Made in Portugal,Includes: dust bag, shoe box,Item number: P00883714,True to size,Slightly narrow at the back,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/lemaire-leather-sandals-black-p00883714
"Men,Designers,Kenzo,Shoes,Sneakers,Low-Top",,Kenzo-Pace mesh sneakers, , ,50% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e0/P00882314_d4.jpg",Item number: P00882314,,"Upper: fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: almond toe,Made in Vietnam,Includes: dust bag, shoe box,Closure: lace-up,Item number: P00882314,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-kenzo-pace-mesh-sneakers-black-p00882314
"Men,Designers,Valentino Garavani,Shoes,Slippers",,VLogo Signature leather mules, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/95/P00893272_d4.jpg",Item number: P00893272,,"Upper: leather,Lining: leather,Sole: leather insole and sole,Toe shape: round toe,Made in Italy,Includes: shoe box, dust bags,Designer color name: Fondant,Item number: P00893272,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/valentino-garavani-vlogo-signature-leather-mules-brown-p00893272
"Men,Designers,Valentino Garavani,Shoes,Slippers",,VLogo Signature leather mules, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/78/P00893270_d4.jpg",,,"Upper: leather,Lining: leather,Sole: leather insole and sole,Toe shape: round toe,Made in Italy,Includes: shoe box, dust bags,Item number: P00893270,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/valentino-garavani-vlogo-signature-leather-mules-black-p00893270
"Men,Designers,Acne Studios,Shoes,Formal shoes,Derby",,Leather Derby shoes, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00891864_d4.jpg",Item number: P00891864,,"Upper: calf leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round toe,Made in Italy,Includes: shoe box, dust bags,Closure: lace-up,Item number: P00891864,True to size,Half sizes please take the next size down,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/acne-studios-leather-derby-shoes-black-p00891864
"Men,Designers,Kenzo,Shoes,Sneakers,Low-Top",,PXT leather sneakers, , ,50% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00882310_d4.jpg",,,"Upper: leather, fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: round toe,Made in Vietnam,Includes: shoe box, dust bag,Item number: P00882310,True to size,Half sizes please take the next size down,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-pxt-leather-sneakers-black-p00882310
"Men,Designers,Kenzo,Shoes,Slippers",,Kenzo Matto suede clogs, , ,50% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d4/P00882268_d4.jpg",Item number: P00882268,,"Upper: calf leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round toe,Made in Portugal,Includes: shoe box, dust bag,Designer color name: Beige,Item number: P00882268,True to size,Half sizes please take the next size down,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-kenzo-matto-suede-clogs-beige-p00882268
"Men,Designers,Stone Island,Shoes,Sneakers,Designer sneakers",,S0101 suede sneakers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/40/P00892954_d4.jpg",Closure: lace-up,,"Upper: leather,Lining: leather,Sole: fabric insole, rubber sole,Toe shape: round toe,Made in China,Includes: extra laces, dust bag, shoe box,Designer color name: Blue Grey,Closure: lace-up,Item number: P00892954,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/stone-island-s0101-suede-sneakers-grey-p00892954
"Men,Designers,Kenzo,Shoes,Sneakers,Low-Top",,Pace sneakers, , ,50% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bd/P00882282_d4.jpg",,,"Upper: rubber, fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: almond toe,Made in Vietnam,Includes: shoe box, dust bag,Item number: P00882282,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-pace-sneakers-white-p00882282
"Men,Designers,Stone Island,Shoes,Sneakers,Designer sneakers",,S0101 suede sneakers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/2a/P00892958_d4.jpg",Closure: lace-up,,"Upper: leather,Lining: leather,Sole: fabric insole, rubber sole,Toe shape: round toe,Made in Italy,Includes: extra laces, dust bag, shoe box,Designer color name: Natural Beige,Closure: lace-up,Item number: P00892958,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/stone-island-s0101-suede-sneakers-beige-p00892958
"Men,Designers,Acne Studios,Shoes,Sneakers,Designer sneakers",,Suede-trimmed leather sneakers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/03/P00891868_d4.jpg",Trim: leather,,"Upper: lamb leather,Lining: fabric,Sole: leather insole, rubber sole,Toe shape: round toe,Made in Italy,Includes: shoe box, dust bags,Designer color name: White/Brown,Trim: leather,Closure: lace-up,Item number: P00891868,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/acne-studios-suede-trimmed-leather-sneakers-white-p00891868
"Men,Designers,Kenzo,Shoes,Sandals & slides",,Kenzo Matto leather sandals, , ,50% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00882266_d4.jpg",,,"Upper: leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round open toe,Made in Portugal,Includes: dust bag, shoe box,Item number: P00882266,True to size,Half sizes please take the next size down,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-kenzo-matto-leather-sandals-black-p00882266
