breadcrumbs,name,brand,listing_price,offer_price,discount,image,id,size,product_description,url
"Men,Designers,Kenzo,Shoes,Sneakers,Low-Top",,Pace low-top sneakers, , ,50% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0b/P00882315_d4.jpg",Closure: lace-up,,"Upper: fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: round toe,Made in Vietnam,Includes: shoe box, dust bag,Designer color name: Medium Red ,Closure: lace-up,Trim: rubber,Item number: P00882315,True to size,Half sizes please take the next size up,European sizes,Consult our ",https://www.mytheresa.com/int/en/men/kenzo-pace-low-top-sneakers-red-p00882315
"Men,Designers,Tom Ford,Shoes,Sandals & slides",,Logo velvet slides , , ,40% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4a/P00945616_d4.jpg",,,"Upper: fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: round open toe,Made in Italy,Includes: dust bag, shoe box,Item number: P00945616,Fits small to size - we recommend trying one size larger,UK sizes,Consult our ",https://www.mytheresa.com/int/en/men/tom-ford-logo-velvet-slides-black-p00945616
"Men,Designers,Junya Watanabe,Shoes,Sneakers,Low-Top",,x Oakley suede slip-on sneakers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/0a/P00910590_d4.jpg",Item number: P00910590,,"Upper: fabric,Lining: fabric,Sole: fabric insole, rubber sole,Toe shape: round toe,Made in China,Includes: shoe box,Trim: rubber,Item number: P00910590,True to size,Half sizes please take the next size up,US sizes,Consult our ",https://www.mytheresa.com/int/en/men/junya-watanabe-x-oakley-suede-slip-on-sneakers-black-p00910590
"Men,Designers,Manolo Blahnik,Shoes,Boots,Lace up boots",,Berwick leather desert boots, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894019_d4.jpg",Closure: lace-up,,"Upper: leather,Lining: leather,Sole: leather insole and sole,Toe shape: almond toe,Handmade in Italy,Includes: shoe box, dust bags, extra laces,Designer color name: 2029 Dbrw,Closure: lace-up,Item number: P00894019,True to size,Half sizes please take the next size up,UK sizes,Consult our ",https://www.mytheresa.com/int/en/men/manolo-blahnik-berwick-leather-desert-boots-black-p00894019
"Men,Designers,Manolo Blahnik,Shoes,Loafers",,Ellis leather loafers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/34/P00894018_d4.jpg",Item number: P00894018,,"Upper: leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round toe,Made in Italy,Includes: dust bag, shoe box,Designer color name: 4102 Navy,Item number: P00894018,Fits slightly large to size - we recommend trying a half size smaller,UK sizes,Consult our ",https://www.mytheresa.com/int/en/men/manolo-blahnik-ellis-leather-loafers-blue-p00894018
Men,,, , ,30% off,,,,,https://www.mytheresa.com/int/en/men/shoes?saleStatus=only
"Men,Designers,Manolo Blahnik,Shoes,Loafers",,Ellis suede loafers, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/76/P00935025_d4.jpg",Item number: P00935025,,"Upper: calf leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round toe,Made in Italy,Includes: shoe box, dust bag,Designer color name: 3511 Dkha,Item number: P00935025,Fits slightly large to size - we recommend trying a half size smaller,UK sizes,Consult our ",https://www.mytheresa.com/int/en/men/manolo-blahnik-ellis-suede-loafers-green-p00935025
"Men,Designers,Manolo Blahnik,Shoes,Boots,Lace up boots",,Berwick leather desert boots, , ,30% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6a/P00894031_d4.jpg",Closure: lace-up,,"Upper: leather,Lining: leather,Sole: leather insole and sole,Toe shape: almond toe,Handmade in Italy,Includes: shoe box, dust bags, extra laces,Designer color name: 0015 Blck,Closure: lace-up,Item number: P00894031,True to size,Half sizes please take the next size up,UK sizes,Consult our ",https://www.mytheresa.com/int/en/men/manolo-blahnik-berwick-leather-desert-boots-black-p00894031
"Men,Designers,Manolo Blahnik,Shoes,Sneakers,Designer sneakers",,Nadores suede slip-on shoes, , ,40% off,"https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_d4.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_b1.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_b2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_d2.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_d3.jpg,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3d/P00894009_d4.jpg",Item number: P00894009,,"Upper: leather,Lining: leather,Sole: leather insole, rubber sole,Toe shape: round toe,Made in Italy,Includes: dust bag, shoe box,Designer color name: 6819 Lpnk,Item number: P00894009,Fits large to size - we recommend trying one size smaller,UK sizes,Consult our ",https://www.mytheresa.com/int/en/men/manolo-blahnik-nadores-suede-slip-on-shoes-pink-p00894009
Men,,, , ,30% off,,,,,https://www.mytheresa.com/int/en/men/shoes?saleStatus=none
Men,,, , ,30% off,,,,,https://www.mytheresa.com/int/en/men/shoes?saleStatus=all
Men,,, , ,30% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=camouflage
Men,,, , ,40% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=embroidered
Men,,, , ,40% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=striped
Men,,, , ,40% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=printed
Men,,, ,,,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=checked
Men,,, , ,30% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=plain
Men,,, , ,30% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=embellished
Men,,, , ,40% off,,,,,https://www.mytheresa.com/int/en/men/shoes?patterns=patterned
